Income,Recency,NumDealsPurchases,Customer_Tenure,Total_Spent,Total_Purchases,Total_Children,Previous_Campaign_Score,Education_Basic,Education_Graduation,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
36732.0,71,3,182,47,6,2,0,False,False,True,True,False,False,False
69084.0,43,2,222,1586,23,1,0,False,False,True,True,False,False,False
77766.0,97,2,492,1529,32,1,1,False,False,True,True,False,False,False
37929.0,49,2,334,265,11,0,2,False,False,True,False,True,False,False
86610.0,66,1,297,1603,17,0,0,False,True,False,False,False,True,False
80141.0,20,1,534,2091,21,0,1,False,False,False,True,False,False,False
72635.0,54,1,391,981,20,0,1,False,False,False,True,False,False,False
69016.0,61,4,584,1533,30,1,0,False,True,False,True,False,False,False
20193.0,18,1,578,82,6,0,0,False,False,False,False,False,True,False
27573.0,45,4,461,244,10,1,0,False,True,False,True,False,False,False
15862.0,26,1,367,36,4,1,0,True,False,False,False,True,False,False
49544.0,0,2,502,404,14,1,0,False,False,True,True,False,False,False
33228.0,28,1,157,71,5,1,0,False,True,False,True,False,False,False
70440.0,49,1,264,1572,22,0,1,False,True,False,False,False,True,False
38232.0,84,4,163,122,7,2,0,False,True,False,False,False,True,False
22554.0,38,4,603,41,6,2,0,False,False,True,True,False,False,False
23536.0,53,1,25,10,3,1,0,False,False,True,True,False,False,False
49413.0,88,2,247,304,11,1,0,False,True,False,True,False,False,False
42231.0,99,1,96,37,4,2,0,False,True,False,True,False,False,False
78789.0,12,1,690,1754,15,0,0,False,False,False,False,False,False,False
56534.0,35,4,341,815,21,1,2,False,True,False,False,False,True,False
58350.0,5,4,541,1001,23,1,0,False,True,False,False,True,False,False
81217.0,77,1,345,1157,21,0,0,False,True,False,False,True,False,False
49090.0,45,3,345,688,18,1,0,False,True,False,False,True,False,False
61787.0,71,1,358,1319,18,0,0,False,False,False,False,False,False,False
18169.0,40,1,495,21,3,1,0,False,False,True,True,False,False,False
24336.0,82,1,671,31,3,1,0,False,False,False,False,True,False,False
18222.0,70,1,545,67,5,0,0,False,True,False,True,False,False,False
62335.0,87,2,402,708,19,1,0,False,True,False,False,False,False,False
42033.0,95,1,648,25,3,2,0,False,False,False,False,False,True,False
86580.0,72,0,487,746,11,0,1,False,False,True,True,False,False,False
41437.0,5,1,645,32,4,2,0,False,False,True,False,False,False,False
73705.0,86,2,116,1695,23,2,0,False,False,False,False,False,False,True
61064.0,80,5,667,1080,23,1,0,False,True,False,True,False,False,False
38452.0,62,3,91,72,6,2,0,False,False,False,True,False,False,False
18358.0,49,3,221,57,7,1,0,False,True,False,False,True,False,False
55012.0,85,6,100,660,19,1,0,False,False,True,False,False,True,False
9722.0,7,4,635,103,7,1,0,True,False,False,False,False,True,False
38175.0,6,3,279,153,8,1,0,False,False,True,True,False,False,False
58656.0,25,4,647,1220,28,1,1,False,False,False,False,False,True,False
52117.0,55,2,682,279,11,1,0,False,True,False,False,False,True,False
64813.0,81,1,178,745,19,1,0,False,True,False,True,False,False,False
54222.0,98,1,120,264,11,1,0,False,False,True,True,False,False,False
83512.0,31,1,12,2157,21,0,4,False,True,False,True,False,False,False
77520.0,30,1,305,1526,22,1,3,False,False,False,True,False,False,False
41154.0,98,1,446,69,5,1,0,False,True,False,False,False,True,False
80398.0,92,1,596,1597,25,0,1,False,True,False,True,False,False,False
18746.0,41,2,31,64,6,1,0,True,False,False,False,True,False,False
35196.0,68,6,593,497,12,1,0,False,True,False,False,False,True,False
60230.0,78,2,405,1067,15,1,0,False,True,False,False,True,False,False
22108.0,46,2,52,31,5,2,0,False,True,False,True,False,False,False
44392.0,71,5,297,211,9,2,0,False,True,False,False,False,True,False
55424.0,6,4,581,877,21,1,1,False,False,True,True,False,False,False
17688.0,82,1,532,11,3,1,0,False,True,False,True,False,False,False
92491.0,71,1,424,2034,24,0,3,False,False,True,True,False,False,False
90273.0,32,1,197,1991,18,0,3,False,True,False,False,True,False,False
82571.0,28,0,88,1686,24,0,1,False,False,True,False,False,False,True
38513.0,20,5,152,324,12,1,0,False,False,True,False,True,False,False
16653.0,10,3,72,69,6,1,0,False,False,False,False,True,False,False
42586.0,7,5,608,252,11,2,0,False,True,False,False,False,True,False
23529.0,67,1,538,54,4,1,0,True,False,False,False,True,False,False
74881.0,48,4,478,964,23,2,0,False,False,False,False,False,True,False
71107.0,61,2,497,1327,26,1,0,False,True,False,True,False,False,False
46910.0,36,2,98,68,5,2,0,False,False,True,False,False,True,False
18690.0,77,1,548,60,4,0,0,False,True,False,True,False,False,False
37244.0,90,1,428,55,4,2,1,False,True,False,False,False,False,False
82427.0,35,1,109,1456,20,0,1,False,True,False,False,False,True,False
75342.0,38,1,419,563,17,1,0,False,False,False,False,True,False,False
70044.0,46,4,496,1504,22,1,0,False,True,False,False,False,False,False
79146.0,33,2,66,564,17,2,0,False,True,False,False,True,False,False
77437.0,70,1,215,1125,22,0,1,False,True,False,True,False,False,False
54984.0,51,4,36,358,13,1,1,False,True,False,True,False,False,False
42403.0,18,1,200,42,4,1,0,False,False,True,True,False,False,False
55761.0,97,2,66,184,8,1,1,False,True,False,False,False,True,False
37292.0,32,5,437,460,14,1,0,False,True,False,False,False,True,False
45576.0,9,1,32,145,7,0,0,False,False,True,False,True,False,False
70321.0,6,1,529,1376,24,0,0,False,True,False,False,False,True,False
58086.0,80,2,525,792,21,1,0,False,False,True,False,False,False,False
81795.0,74,1,611,1382,22,0,0,False,True,False,True,False,False,False
28389.0,49,1,586,28,3,0,0,True,False,False,False,False,True,False
66835.0,21,1,274,1033,23,0,0,False,False,False,True,False,False,False
69901.0,95,3,396,882,20,1,0,False,True,False,False,False,False,False
80360.0,56,2,483,2231,13,0,3,False,False,True,True,False,False,False
63342.0,48,3,621,1101,16,1,1,False,False,True,False,False,True,False
44989.0,26,5,655,369,11,1,0,False,True,False,True,False,False,False
31859.0,3,1,122,48,4,1,0,False,False,False,False,True,False,False
51569.0,39,4,502,467,15,1,1,False,False,True,False,False,False,True
30372.0,33,3,551,44,5,2,0,False,True,False,False,False,False,True
16014.0,42,4,469,38,6,2,0,True,False,False,False,True,False,False
41120.0,80,3,235,81,6,2,0,False,True,False,True,False,False,False
39763.0,9,2,329,167,8,1,0,False,False,False,False,True,False,False
38725.0,52,2,50,45,5,2,0,False,False,True,True,False,False,False
77981.0,78,3,399,664,18,1,0,False,True,False,True,False,False,False
62905.0,68,3,292,622,17,1,0,False,False,False,True,False,False,False
13533.0,45,2,476,48,5,1,0,False,False,False,False,False,False,False
59481.0,47,2,249,461,14,1,0,False,True,False,False,False,True,False
72117.0,34,1,313,1073,25,1,0,False,True,False,True,False,False,False
21955.0,81,2,295,55,6,1,0,False,False,False,True,False,False,False
67131.0,72,3,460,976,23,1,0,False,True,False,True,False,False,False
36802.0,23,1,13,20,4,1,0,False,False,True,False,True,False,False
71853.0,29,1,417,1149,16,0,0,False,True,False,False,False,True,False
28249.0,80,1,14,43,5,0,0,True,False,False,True,False,False,False
47808.0,30,2,252,224,8,1,1,False,False,False,True,False,False,False
25509.0,15,3,649,101,6,1,0,False,False,True,False,False,False,False
51012.0,86,1,437,209,9,0,0,False,False,True,True,False,False,False
70596.0,68,1,632,968,20,0,0,False,True,False,False,True,False,False
85431.0,54,1,386,1165,16,0,0,False,False,True,False,False,True,False
42664.0,44,1,103,24,4,1,0,False,True,False,True,False,False,False
42586.0,7,5,608,252,11,2,0,False,True,False,False,False,True,False
29760.0,87,4,669,165,8,1,0,False,True,False,False,True,False,False
28973.0,59,2,624,269,11,0,0,False,False,True,True,False,False,False
39435.0,16,1,327,102,6,1,0,False,False,True,False,False,True,False
65370.0,1,1,332,461,18,0,0,False,False,False,True,False,False,False
20194.0,64,2,559,47,5,1,0,True,False,False,False,True,False,False
42473.0,72,3,132,144,7,2,0,False,False,True,False,True,False,False
64590.0,98,1,623,1338,23,0,0,False,True,False,True,False,False,False
71232.0,91,2,213,917,23,1,0,False,True,False,False,False,True,False
34600.0,8,5,544,318,12,2,0,False,True,False,False,False,True,False
46904.0,20,4,603,253,10,2,0,False,True,False,False,True,False,False
49094.0,6,5,646,502,15,1,0,False,True,False,True,False,False,False
36075.0,54,1,202,119,6,1,0,False,True,False,False,False,True,False
60839.0,72,13,670,1250,16,2,0,False,False,False,False,False,True,False
77298.0,46,1,239,969,23,1,0,False,True,False,False,False,True,False
34026.0,11,3,328,76,6,2,0,False,True,False,False,False,True,False
48918.0,21,2,78,62,5,2,0,False,False,True,False,True,False,False
82122.0,89,1,318,1382,25,0,1,False,False,False,False,False,True,False
37697.0,82,1,142,84,6,1,0,False,True,False,False,True,False,False
34074.0,69,5,351,255,9,2,1,False,True,False,False,False,True,False
28520.0,55,1,380,43,4,2,0,False,False,False,True,False,False,False
62535.0,13,1,269,398,13,1,0,False,True,False,False,True,False,False
36273.0,80,2,74,76,6,1,0,False,False,False,False,True,False,False
63404.0,97,2,23,902,13,2,1,False,True,False,False,False,True,False
75774.0,27,1,58,823,20,1,0,False,False,False,False,False,True,False
78416.0,99,2,2,1179,24,1,0,False,True,False,False,False,True,False
75702.0,87,1,623,1921,28,1,1,False,True,False,False,False,True,False
59385.0,85,2,427,185,8,2,0,False,False,False,False,False,True,False
37070.0,30,9,466,433,14,2,0,False,True,False,False,True,False,False
44689.0,82,2,170,34,4,2,1,False,True,False,True,False,False,False
53977.0,21,5,386,907,22,1,0,False,True,False,False,False,True,False
7144.0,92,0,204,416,25,2,0,False,False,True,False,True,False,False
18701.0,95,4,390,44,6,2,0,False,True,False,False,True,False,False
90369.0,2,1,62,1588,16,0,0,False,True,False,True,False,False,False
63159.0,74,1,601,1797,16,0,1,False,False,True,False,True,False,False
37758.0,49,2,633,40,4,2,0,False,True,False,False,False,True,False
46757.0,71,6,590,1143,15,1,0,False,False,True,False,True,False,False
79734.0,72,1,1,914,13,0,1,False,False,False,True,False,False,False
63207.0,68,1,525,1502,11,0,1,False,True,False,False,False,True,False
72071.0,4,3,500,1338,17,1,0,False,True,False,False,False,False,False
21840.0,80,1,343,27,4,1,0,False,False,True,False,False,True,False
58582.0,15,2,274,763,20,1,1,False,False,False,False,False,True,False
72282.0,70,1,345,1331,21,0,0,False,True,False,False,True,False,False
50387.0,91,3,302,525,16,2,0,False,True,False,True,False,False,False
32583.0,10,1,14,9,3,2,0,False,False,True,False,False,True,False
62568.0,99,3,83,953,13,1,1,False,True,False,False,False,True,False
44635.0,25,2,261,68,5,2,0,False,False,False,False,False,False,False
33316.0,34,3,268,131,7,2,0,False,False,False,False,True,False,False
63967.0,57,3,324,882,20,1,0,False,True,False,True,False,False,False
52513.0,84,2,663,1149,23,0,0,False,False,False,False,False,True,False
25293.0,51,1,287,37,4,1,0,False,True,False,True,False,False,False
54111.0,97,2,308,388,13,1,0,False,False,True,False,False,False,True
78394.0,13,1,499,1428,15,0,0,False,True,False,False,False,True,False
80739.0,92,1,402,1633,23,0,0,False,False,False,True,False,False,False
22669.0,30,3,403,173,7,1,0,False,False,False,False,False,True,False
29236.0,30,2,264,99,7,1,0,False,True,False,False,True,False,False
44911.0,11,3,471,215,9,1,0,False,True,False,False,False,True,False
54693.0,72,8,497,929,23,1,0,False,False,True,True,False,False,False
48186.0,39,3,101,219,9,1,0,False,True,False,False,False,True,False
54809.0,0,4,291,174,8,2,0,False,True,False,True,False,False,False
41580.0,15,3,566,92,6,2,0,False,True,False,False,False,True,False
80336.0,12,1,293,1052,24,0,0,False,False,True,True,False,False,False
47743.0,56,3,464,275,11,1,1,False,True,False,True,False,False,False
62972.0,39,2,695,587,14,1,0,False,False,False,True,False,False,False
57333.0,55,11,645,1662,22,1,0,False,False,True,False,False,False,False
32313.0,60,3,503,159,8,1,0,False,False,True,False,False,True,False
84953.0,73,1,391,1024,17,0,3,False,False,False,False,False,False,True
27071.0,90,2,67,35,5,1,0,False,False,False,False,False,False,False
68148.0,86,1,302,1042,14,0,0,False,False,False,False,False,True,False
65735.0,37,5,204,395,14,2,0,False,False,False,False,False,True,False
86836.0,7,1,655,557,22,0,3,False,False,True,True,False,False,False
4023.0,29,15,6,9,0,2,0,False,False,True,True,False,False,False
30093.0,19,1,356,69,5,0,0,False,True,False,True,False,False,False
57705.0,14,3,169,486,15,1,0,False,False,True,True,False,False,False
25008.0,72,2,147,34,4,1,0,False,True,False,False,True,False,False
83257.0,56,1,649,1365,27,0,2,False,False,False,False,True,False,False
22280.0,85,1,406,13,3,1,0,False,True,False,False,False,True,False
72159.0,62,1,608,1401,20,0,0,False,False,True,True,False,False,False
64260.0,1,1,534,1574,13,0,0,False,True,False,False,False,True,False
82733.0,28,1,292,1323,19,0,0,False,False,True,False,True,False,False
74290.0,70,4,321,1217,28,1,2,False,False,False,False,False,False,False
58217.0,84,1,589,103,6,3,0,False,False,False,False,True,False,False
21024.0,89,1,360,84,6,0,0,False,False,False,False,False,True,False
70116.0,73,1,519,1536,22,0,0,False,False,True,True,False,False,False
54006.0,42,2,649,581,16,1,0,False,True,False,False,False,True,False
69063.0,16,1,599,928,13,1,0,False,False,True,True,False,False,False
11448.0,16,1,196,14,3,0,0,False,False,False,False,False,False,False
61825.0,56,1,326,424,14,1,0,False,True,False,False,True,False,False
70886.0,65,1,258,960,13,1,0,False,True,False,True,False,False,False
69109.0,10,1,597,1555,19,0,1,False,True,False,True,False,False,False
60208.0,13,11,630,656,18,2,1,False,True,False,False,False,False,True
32889.0,78,3,296,55,6,2,0,False,False,False,False,False,True,False
34738.0,51,1,49,20,4,1,0,False,True,False,False,True,False,False
30538.0,27,4,636,367,13,1,0,False,False,False,False,False,True,False
82326.0,30,1,111,2257,21,0,3,False,False,False,False,False,True,False
26642.0,71,2,120,42,5,1,0,False,False,True,False,False,False,False
69932.0,97,2,382,1049,24,1,0,False,True,False,False,False,False,False
44503.0,83,2,74,48,5,2,0,False,True,False,False,True,False,False
60200.0,3,6,543,685,19,1,0,False,False,True,False,True,False,False
49638.0,71,1,71,39,4,1,0,False,True,False,False,False,False,False
23830.0,3,1,142,43,4,0,0,False,False,False,False,True,False,False
33051.0,15,3,682,835,18,0,0,False,False,False,False,False,False,True
72905.0,52,1,159,1515,19,0,1,False,True,False,True,False,False,False
69702.0,8,2,495,1039,24,1,0,False,False,True,False,False,True,False
70300.0,89,3,349,1596,23,1,0,False,True,False,False,False,False,False
70643.0,66,1,622,1828,17,0,0,False,False,True,True,False,False,False
30396.0,22,2,60,34,4,1,1,False,False,True,True,False,False,False
50616.0,56,2,72,149,8,1,0,False,False,True,False,False,False,False
62772.0,74,1,406,946,22,1,1,False,False,False,False,True,False,False
30298.0,48,1,41,28,5,0,0,False,False,True,False,True,False,False
52413.0,67,2,603,450,15,1,0,False,True,False,False,True,False,False
44155.0,24,1,161,46,4,2,0,False,False,True,True,False,False,False
86979.0,67,1,234,1702,15,0,1,False,False,True,False,False,False,False
76532.0,38,4,293,820,21,2,0,False,True,False,False,False,True,False
42081.0,86,2,488,382,13,1,1,False,True,False,True,False,False,False
67546.0,90,1,667,2126,19,0,0,False,False,True,True,False,False,False
88420.0,87,1,58,2069,19,0,3,False,False,False,False,False,True,False
31158.0,62,2,518,72,5,1,0,False,True,False,True,False,False,False
61671.0,23,8,26,732,20,1,2,False,True,False,False,False,False,False
69719.0,99,1,34,801,10,0,0,False,True,False,False,True,False,False
49160.0,29,2,252,236,10,1,0,False,True,False,False,False,False,False
24882.0,52,1,658,80,4,1,1,True,False,False,False,False,True,False
90933.0,90,1,90,1685,14,0,1,False,False,True,False,True,False,False
113734.0,9,0,32,277,27,0,0,False,False,True,False,True,False,False
59292.0,71,2,381,507,16,1,0,False,False,True,False,False,True,False
45759.0,13,2,491,68,5,2,0,False,False,True,True,False,False,False
22148.0,16,1,77,49,4,0,0,False,True,False,False,True,False,False
73395.0,94,1,103,397,14,0,0,False,False,False,True,False,False,False
29819.0,77,3,248,39,6,1,0,False,True,False,False,False,False,False
45688.0,20,2,155,306,12,1,1,False,True,False,True,False,False,False
62820.0,51,1,414,976,13,0,0,False,True,False,True,False,False,False
60491.0,81,4,296,1028,24,1,0,False,False,True,True,False,False,False
33235.0,71,1,144,70,6,1,0,False,True,False,False,False,True,False
35701.0,36,1,467,46,4,0,0,False,True,False,True,False,False,False
31535.0,95,1,276,51,4,1,1,False,False,False,True,False,False,False
92556.0,32,0,70,1263,21,0,0,False,False,False,False,False,True,False
67384.0,32,2,596,1490,20,1,1,False,True,False,False,True,False,False
80573.0,85,1,623,1564,23,0,0,False,False,False,False,False,True,False
77870.0,93,3,676,1815,15,1,2,False,True,False,True,False,False,False
52278.0,24,6,520,1198,25,1,0,False,False,True,False,False,False,True
57107.0,44,7,674,416,16,1,2,False,True,False,False,True,False,False
18929.0,15,1,498,85,5,0,0,False,True,False,True,False,False,False
36038.0,82,2,394,47,6,1,0,False,False,True,False,True,False,False
20180.0,27,1,494,137,7,0,0,False,True,False,False,True,False,False
34230.0,72,1,550,21,3,2,0,False,False,True,False,False,True,False
31878.0,7,1,7,70,5,1,0,False,False,False,False,True,False,False
70932.0,57,2,161,909,20,1,0,False,False,False,True,False,False,False
91249.0,84,0,617,1676,22,0,4,False,True,False,False,True,False,False
77598.0,53,1,271,1735,25,0,1,False,False,False,False,True,False,False
80982.0,48,3,537,1191,27,2,0,False,True,False,False,True,False,False
22701.0,2,1,297,24,4,1,0,False,False,False,True,False,False,False
55212.0,65,3,583,1182,17,1,2,False,False,True,True,False,False,False
70617.0,45,1,371,1280,13,0,0,False,True,False,True,False,False,False
64849.0,42,1,593,1336,18,0,0,False,True,False,False,True,False,False
62694.0,29,5,377,749,19,2,0,False,False,False,True,False,False,False
61917.0,83,1,221,91,6,2,0,False,False,True,True,False,False,False
67472.0,93,2,274,414,13,1,0,False,False,True,True,False,False,False
21059.0,40,3,173,44,6,1,0,False,False,False,True,False,False,False
29543.0,47,2,89,63,6,2,0,False,False,False,True,False,False,False
75903.0,50,2,447,901,21,1,0,False,True,False,True,False,False,False
34984.0,40,2,661,38,4,2,0,False,False,False,False,False,True,False
54998.0,3,5,476,455,15,1,0,False,False,True,False,True,False,False
54356.0,62,3,587,775,21,1,0,False,False,True,False,False,False,True
34242.0,25,1,98,15,3,1,0,False,False,False,True,False,False,False
25410.0,48,1,302,38,5,1,0,False,True,False,True,False,False,False
73356.0,56,1,143,1512,21,0,3,False,False,True,True,False,False,False
28320.0,68,1,531,43,4,1,0,False,True,False,False,False,True,False
23763.0,64,1,691,42,4,1,0,False,True,False,False,True,False,False
72570.0,67,1,65,1089,22,0,0,False,True,False,True,False,False,False
34529.0,94,2,653,162,7,1,0,False,False,False,True,False,False,False
70792.0,82,2,508,1272,17,0,0,False,True,False,False,False,False,True
63211.0,3,2,604,1173,18,0,0,False,True,False,True,False,False,False
83891.0,24,1,9,816,21,1,0,False,False,False,True,False,False,False
36065.0,54,3,455,74,6,2,0,False,True,False,False,True,False,False
39898.0,20,2,502,134,7,1,0,False,True,False,False,False,True,False
51141.0,96,1,356,157,8,0,0,False,False,True,False,True,False,False
56939.0,19,2,284,561,16,1,0,False,True,False,True,False,False,False
80872.0,60,1,48,1336,18,0,0,False,True,False,False,True,False,False
72335.0,2,1,685,2092,22,0,0,False,False,True,False,False,True,False
61798.0,13,1,218,463,15,0,0,False,False,True,False,True,False,False
76842.0,37,1,57,1130,16,0,0,False,False,True,False,False,False,True
29478.0,59,1,163,20,4,1,0,False,True,False,False,False,True,False
46998.0,55,5,615,377,13,1,1,False,True,False,False,True,False,False
96843.0,60,1,432,1544,27,0,1,False,True,False,False,True,False,False
56551.0,48,3,53,138,7,2,0,False,False,True,False,False,False,True
70053.0,38,3,361,1012,23,1,0,False,False,False,True,False,False,False
71670.0,8,1,355,1766,14,0,3,False,False,True,False,False,False,True
44359.0,19,3,12,45,6,2,0,False,True,False,True,False,False,False
40887.0,32,3,419,161,7,2,0,False,True,False,False,True,False,False
48877.0,27,1,175,144,7,1,0,False,True,False,False,False,False,False
74485.0,58,1,309,1734,25,0,0,False,True,False,False,False,True,False
64474.0,59,2,250,823,20,1,0,False,True,False,False,False,True,False
77226.0,29,2,121,1138,26,1,0,False,True,False,False,False,True,False
72643.0,60,1,487,1429,20,0,1,False,True,False,False,False,False,True
85738.0,41,1,157,1371,20,0,2,False,False,False,False,False,True,False
55686.0,27,2,500,982,14,1,1,False,True,False,False,False,False,False
39062.0,28,1,96,44,4,1,1,False,True,False,False,True,False,False
34600.0,8,5,544,318,12,2,0,False,True,False,False,False,True,False
40794.0,18,2,448,434,14,1,0,False,True,False,True,False,False,False
54690.0,76,3,234,198,9,2,0,False,False,False,True,False,False,False
4428.0,0,0,267,359,25,1,0,False,True,False,True,False,False,False
32632.0,32,2,696,576,16,0,0,False,False,False,True,False,False,False
38236.0,2,4,282,88,7,2,0,False,False,True,False,True,False,False
36781.0,16,1,80,63,5,1,0,False,True,False,True,False,False,False
31385.0,56,1,571,27,3,1,1,False,False,False,False,True,False,False
24570.0,97,3,487,193,8,1,0,False,True,False,True,False,False,False
25509.0,15,3,649,101,6,1,0,False,False,True,False,False,False,False
94642.0,35,0,137,2211,21,0,2,False,True,False,True,False,False,False
58646.0,3,1,384,140,7,1,0,False,False,False,True,False,False,False
53201.0,49,8,502,415,14,2,0,False,True,False,False,True,False,False
21994.0,4,1,552,22,3,1,0,False,True,False,False,False,True,False
57113.0,45,6,508,263,10,2,0,False,True,False,True,False,False,False
51373.0,37,1,372,393,11,0,0,False,True,False,True,False,False,False
23477.0,39,3,251,147,7,1,0,False,True,False,True,False,False,False
58116.0,38,2,77,443,14,1,0,False,True,False,True,False,False,False
72968.0,8,1,195,1958,18,0,1,False,False,True,False,False,False,False
39791.0,89,2,458,174,8,1,0,False,False,False,True,False,False,False
91712.0,47,0,255,2217,27,0,1,False,False,False,False,True,False,False
94472.0,75,1,87,1691,15,1,2,False,True,False,False,True,False,False
13672.0,86,2,438,25,4,2,0,False,True,False,False,False,True,False
96547.0,4,0,37,809,21,0,3,False,False,False,True,False,False,False
79205.0,73,1,669,895,15,0,1,False,True,False,True,False,False,False
56559.0,46,3,551,484,15,1,0,False,False,True,False,False,True,False
32644.0,38,4,529,413,14,1,1,False,False,True,True,False,False,False
67506.0,73,1,178,331,11,1,0,False,False,False,False,True,False,False
24206.0,66,1,478,25,4,1,0,False,True,False,False,True,False,False
28420.0,36,1,187,13,3,1,0,False,False,True,False,False,False,False
22979.0,29,3,661,115,7,1,0,False,True,False,True,False,False,False
33279.0,29,1,17,16,3,0,0,False,True,False,False,True,False,False
46423.0,6,3,284,92,6,2,0,False,False,False,False,True,False,False
30368.0,97,2,234,52,5,1,0,False,True,False,True,False,False,False
63684.0,61,3,580,1464,20,1,0,False,True,False,True,False,False,False
41638.0,68,4,501,441,13,1,1,False,True,False,False,False,False,False
68805.0,73,1,285,283,11,1,0,False,False,True,False,False,False,False
65814.0,90,3,119,747,20,1,0,False,False,True,False,False,True,False
71964.0,81,1,405,1870,16,0,0,False,True,False,False,False,False,False
39146.0,1,3,500,165,8,1,0,False,True,False,False,True,False,False
96876.0,79,1,327,1941,23,0,3,False,True,False,False,False,True,False
34445.0,92,6,518,839,21,0,0,True,False,False,True,False,False,False
68281.0,31,1,691,1655,24,0,0,False,True,False,False,True,False,False
37284.0,46,1,457,23,3,2,0,False,False,False,True,False,False,False
36790.0,14,1,485,66,5,0,0,False,True,False,True,False,False,False
27943.0,89,3,440,37,5,2,0,False,True,False,False,False,True,False
22263.0,31,2,91,21,4,2,0,False,True,False,False,False,False,False
30261.0,75,1,642,22,3,3,0,False,True,False,False,False,True,False
28587.0,42,3,137,78,6,1,0,False,True,False,False,False,True,False
43815.0,53,1,450,79,5,1,0,False,False,False,True,False,False,False
48195.0,53,6,159,265,11,2,0,False,True,False,True,False,False,False
77027.0,23,2,144,1175,17,1,0,False,False,False,True,False,False,False
71322.0,57,2,498,1305,26,1,0,False,False,True,True,False,False,False
32765.0,49,2,126,46,6,1,0,False,False,False,True,False,False,False
29672.0,6,1,474,25,3,2,0,False,True,False,False,False,True,False
23272.0,29,1,255,46,4,0,0,False,True,False,False,False,False,False
49912.0,5,4,660,874,22,1,1,False,False,False,False,False,True,False
7500.0,98,4,697,100,6,1,0,False,False,False,False,False,True,False
68117.0,80,2,476,930,23,1,1,False,False,True,False,False,False,True
67225.0,4,3,215,868,20,1,0,False,True,False,True,False,False,False
17649.0,70,3,229,45,6,1,0,False,True,False,True,False,False,False
55914.0,32,4,426,1260,25,1,0,False,True,False,False,False,True,False
40059.0,82,1,274,414,11,1,1,False,True,False,True,False,False,False
60905.0,27,2,206,392,13,1,0,False,True,False,False,False,True,False
75330.0,94,4,633,1109,25,2,0,False,True,False,True,False,False,False
60689.0,23,4,393,639,18,1,0,False,True,False,False,True,False,False
38680.0,97,1,458,79,5,1,0,False,True,False,True,False,False,False
61416.0,25,1,506,1665,23,0,1,False,True,False,False,False,True,False
49767.0,92,1,423,692,17,0,0,False,True,False,False,True,False,False
83273.0,98,10,642,1392,19,3,0,False,True,False,False,True,False,False
29009.0,19,2,212,44,5,1,0,False,True,False,True,False,False,False
45057.0,80,1,210,50,5,1,0,False,False,False,True,False,False,False
37150.0,80,8,656,467,13,1,0,False,True,False,True,False,False,False
43020.0,79,3,211,223,9,1,0,False,True,False,False,True,False,False
53154.0,50,1,20,158,8,1,0,False,True,False,True,False,False,False
65308.0,60,1,291,1211,27,0,2,False,True,False,True,False,False,False
76467.0,44,2,681,1575,12,1,0,False,True,False,False,True,False,False
81044.0,0,1,184,1208,21,0,0,False,False,False,True,False,False,False
32871.0,28,1,477,43,4,2,0,False,True,False,True,False,False,False
55801.0,35,6,280,527,15,2,1,False,True,False,False,True,False,False
76320.0,49,2,7,932,13,1,0,False,True,False,False,False,False,True
36927.0,46,2,27,71,6,2,0,False,False,False,False,True,False,False
48794.0,97,1,3,54,4,2,0,False,True,False,False,False,True,False
23478.0,51,1,467,129,6,0,0,False,True,False,False,True,False,False
71128.0,80,3,631,1615,24,1,0,False,True,False,False,False,False,False
70179.0,10,3,343,1034,23,1,0,False,False,True,False,False,False,False
59462.0,29,2,540,1088,23,1,0,False,True,False,True,False,False,False
51381.5,52,7,407,721,18,2,0,False,False,False,False,False,True,False
38361.0,74,3,184,137,7,1,0,False,True,False,False,False,True,False
51381.5,82,2,394,47,6,1,0,False,False,True,False,True,False,False
70038.0,54,1,247,1244,16,0,0,False,False,True,False,False,True,False
42554.0,93,2,533,41,5,2,0,False,True,False,False,False,True,False
67445.0,63,5,686,1174,27,1,0,False,True,False,True,False,False,False
67046.0,92,2,539,993,13,1,0,False,True,False,False,False,False,True
42192.0,40,1,296,100,6,0,0,False,True,False,True,False,False,False
77610.0,70,2,608,1680,15,1,0,False,False,True,True,False,False,False
31761.0,96,2,85,98,7,1,0,False,True,False,True,False,False,False
34350.0,81,1,253,48,4,1,0,False,True,False,False,False,True,False
54591.0,63,3,328,519,16,1,0,False,True,False,False,False,True,False
71866.0,85,1,186,715,19,1,0,False,True,False,True,False,False,False
25293.0,51,1,287,37,4,1,0,False,True,False,True,False,False,False
42000.0,23,2,535,653,18,0,0,False,False,True,False,True,False,False
69520.0,95,1,357,1455,20,0,0,False,True,False,True,False,False,False
64713.0,11,2,142,602,17,1,0,False,True,False,False,False,False,False
27889.0,42,1,359,26,4,1,0,False,False,False,True,False,False,False
22123.0,77,1,94,102,6,0,0,True,False,False,False,False,False,True
51381.5,82,4,483,97,6,2,0,False,True,False,True,False,False,False
51381.5,83,2,371,207,9,1,0,False,False,False,False,False,True,False
27803.0,40,2,672,176,7,1,0,False,True,False,True,False,False,False
51381.5,95,3,254,450,12,1,0,False,True,False,False,True,False,False
51651.0,32,4,599,433,13,1,0,False,True,False,True,False,False,False
